#List of all subunit/gene pairs and their relevant properties
#PDB ID,Subunit A,Subunit B,Gene A,Gene B,Species,Interface size,Assembly order (1 - A assembles first; -1 - B assembles first; 0 - A + B assemble simultaneously or in parallel),Evidence of gene fusion (1 - yes; 0 - no),Assembly pathway would be conserved upon fusion (1 - yes; 0 - no; blank - either no evidence of fusion or it's a heterodimer,Abundance of subunit A considering data from all organims,Abundance of subunit B considering data from all organisms,Abundance of subunit A considering data from E. coli only,Abundance of subunit B considering data from E. coli only,Operon ID,Position of Gene A in operon,Position of Gene B in operon,Gene order conservation for adjacent pairs (C - completely conserved; M - mostly conserved with <4 deviations across all organisms; N - not conserved; L - evolutionarily limited with <5 examples in just one phylogenetic branch)
1efp,A,B,P38974,P38975,paracoccus_denitrificans,6306.1,0,1,,,,,
1efu,B,A,P0A6P1,P0CE48,escherichia_coli,3816.6,0,0,1,10683,12143,4006.84,15497.5
1eg9,A,B,P0A110,P0A112,pseudomonas_putida,3575.6,0,0,0,,,,
1ehk,A,B,Q5SJ79,Q5SJ80,thermus_thermophilus,5856.0,0,0,1,,,,,116850,3,2,N
1ehk,C,A,P82543,Q5SJ79,thermus_thermophilus,2113.5,-1,0,0,,,,,116850,1,3
1ehk,C,B,P82543,Q5SJ80,thermus_thermophilus,1781.6,-1,0,0,,,,,116850,1,2,L
1ep1,A,B,P54322,P56968,lactococcus_lactis,2444.2,1,1,0,,,,
1f51,A,E,P06535,P06628,bacillus_subtilis,2046.4,1,0,0,32.6611,205.129,,
1f6m,A,C,P0A9P4,P0AA25,escherichia_coli,1866.8,1,1,0,1110.48,1274.67,504.066,1347.07
1f80,D,A,P80643,P96618,bacillus_subtilis,1526.5,0,0,0,2779.85,66.5837,,
1fcd,C,A,Q06529,Q06530,allochromatium_vinosum,3000.4,0,0,,,,,,663488,1,2,M
1fft,A,B,P0ABI8,P0ABJ1,escherichia_coli,6725.5,0,1,1,66.9526,182.426,66.9526,182.426,3089,2,1,N
1fft,A,C,P0ABI8,P0ABJ3,escherichia_coli,2350.5,0,1,0,66.9526,46.3722,66.9526,46.3722,3089,2,3,N
1fft,B,C,P0ABJ1,P0ABJ3,escherichia_coli,0.0,0,0,0,182.426,46.3722,182.426,46.3722,3089,1,3
1fm0,D,E,P30748,P30749,escherichia_coli,1961.8,0,1,,67.9474,56.2452,67.9474,56.2452,3158,4,5,M
1fs0,E,G,P0A6E6,P0ABA6,escherichia_coli,4228.2,0,1,,706.336,458.227,822.414,762.651,3727,6,4
1g20,A,B,P07328,P07329,azotobacter_vinelandii,9307.6,0,1,1,,,,
1g20,E,A,P00459,P07328,azotobacter_vinelandii,1080.7,-1,0,0,,,,
1g20,E,B,P00459,P07329,azotobacter_vinelandii,1189.2,-1,0,0,,,,
1g4a,E,A,P0A6H5,P0A7B8,escherichia_coli,913.7,0,1,0,937.818,772.202,483.045,87.4801,3762,3,2,C
1gla,G,F,P0A6F3,P69783,escherichia_coli,1343.7,1,0,0,835.023,4517.43,835.023,4167.95
1hzz,A,C,Q2RSB2,Q2RSB4,rhodospirillum_rubrum,1393.3,1,1,0,,,,,162151,1,3
1i1q,A,B,P00898,P00905,salmonella_typhimurium,2996.4,0,1,1,54.4071,27.7762,,138.388,46554,2,3,N
1ixr,C,A,Q5SL87,Q9F1Q3,thermus_thermophilus,1353.4,0,1,0,,,,
1jb0,A,B,P0A405,P0A407,synechococcus_elongatus,6955.7,0,0,1,,,,,1305949,1,2,C
1jb0,A,C,P0A405,P0A415,synechococcus_elongatus,821.0,1,0,0,,1827,,
1jb0,A,D,P0A405,P0A420,synechococcus_elongatus,1634.9,1,0,0,,,,
1jb0,A,E,P0A405,P0A423,synechococcus_elongatus,1118.6,1,0,0,,,,
1jb0,A,I,P0A405,P0A427,synechococcus_elongatus,0.0,1,0,0,,,,
1jb0,A,J,P0A405,P0A429,synechococcus_elongatus,669.4,1,0,0,,,,
1jb0,A,K,P0A405,P0A425,synechococcus_elongatus,620.8,1,0,0,,,,
1jb0,A,L,P0A405,Q8DGB4,synechococcus_elongatus,666.4,1,0,0,,,,
1jb0,A,X,P0A405,Q8DKP6,synechococcus_elongatus,0.0,1,0,0,,,,
1jb0,B,C,P0A407,P0A415,synechococcus_elongatus,1625.7,1,0,0,,1827,,
1jb0,B,D,P0A407,P0A420,synechococcus_elongatus,1439.9,1,0,0,,,,
1jb0,B,E,P0A407,P0A423,synechococcus_elongatus,671.6,1,0,0,,,,
1jb0,B,I,P0A407,P0A427,synechococcus_elongatus,1774.4,1,0,0,,,,
1jb0,B,J,P0A407,P0A429,synechococcus_elongatus,229.1,1,0,0,,,,
1jb0,B,K,P0A407,P0A425,synechococcus_elongatus,0.0,1,0,0,,,,
1jb0,B,L,P0A407,Q8DGB4,synechococcus_elongatus,1069.0,1,0,0,,,,
1jb0,B,X,P0A407,Q8DKP6,synechococcus_elongatus,805.3,1,0,0,,,,
1jb0,C,D,P0A415,P0A420,synechococcus_elongatus,3023.9,0,0,1,1827,,,
1jb0,C,E,P0A415,P0A423,synechococcus_elongatus,1156.9,1,0,0,1827,,,
1jb0,C,I,P0A415,P0A427,synechococcus_elongatus,0.0,1,0,0,1827,,,
1jb0,C,J,P0A415,P0A429,synechococcus_elongatus,0.0,1,0,0,1827,,,
1jb0,C,K,P0A415,P0A425,synechococcus_elongatus,0.0,1,0,0,1827,,,
1jb0,C,L,P0A415,Q8DGB4,synechococcus_elongatus,0.0,1,0,0,1827,,,
1jb0,C,X,P0A415,Q8DKP6,synechococcus_elongatus,0.0,1,0,0,1827,,,
1jb0,D,E,P0A420,P0A423,synechococcus_elongatus,269.5,1,0,0,,,,
1jb0,D,I,P0A420,P0A427,synechococcus_elongatus,0.0,1,0,0,,,,
1jb0,D,J,P0A420,P0A429,synechococcus_elongatus,0.0,1,0,0,,,,
1jb0,D,K,P0A420,P0A425,synechococcus_elongatus,0.0,1,0,0,,,,
1jb0,D,L,P0A420,Q8DGB4,synechococcus_elongatus,834.0,1,0,0,,,,
1jb0,D,X,P0A420,Q8DKP6,synechococcus_elongatus,0.0,1,0,0,,,,
1jb0,E,I,P0A423,P0A427,synechococcus_elongatus,0.1,1,0,0,,,,
1jb0,E,J,P0A423,P0A429,synechococcus_elongatus,0.0,1,0,0,,,,
1jb0,E,K,P0A423,P0A425,synechococcus_elongatus,0.0,1,0,0,,,,
1jb0,E,L,P0A423,Q8DGB4,synechococcus_elongatus,0.0,1,0,0,,,,
1jb0,E,X,P0A423,Q8DKP6,synechococcus_elongatus,0.1,1,0,0,,,,
1jb0,F,A,P0A401,P0A405,synechococcus_elongatus,1701.6,-1,0,0,,,,
1jb0,F,B,P0A401,P0A407,synechococcus_elongatus,2257.7,-1,0,0,,,,
1jb0,F,C,P0A401,P0A415,synechococcus_elongatus,0.0,1,0,0,,1827,,
1jb0,F,D,P0A401,P0A420,synechococcus_elongatus,0.0,1,0,0,,,,
1jb0,F,E,P0A401,P0A423,synechococcus_elongatus,501.7,1,0,0,,,,
1jb0,F,I,P0A401,P0A427,synechococcus_elongatus,0.1,1,0,0,,,,
1jb0,F,J,P0A401,P0A429,synechococcus_elongatus,1551.4,1,0,0,,,,,1306344,1,2,C
1jb0,F,K,P0A401,P0A425,synechococcus_elongatus,0.0,1,0,0,,,,
1jb0,F,L,P0A401,Q8DGB4,synechococcus_elongatus,0.0,1,0,0,,,,
1jb0,F,M,P0A401,P0A403,synechococcus_elongatus,0.0,1,0,0,,,,
1jb0,F,X,P0A401,Q8DKP6,synechococcus_elongatus,218.4,1,0,0,,,,
1jb0,I,J,P0A427,P0A429,synechococcus_elongatus,0.0,-1,0,0,,,,
1jb0,I,L,P0A427,Q8DGB4,synechococcus_elongatus,506.8,-1,0,0,,,,,1306342,2,1,C
1jb0,I,X,P0A427,Q8DKP6,synechococcus_elongatus,0.1,1,0,0,,,,
1jb0,J,L,P0A429,Q8DGB4,synechococcus_elongatus,0.0,-1,0,0,,,,
1jb0,J,X,P0A429,Q8DKP6,synechococcus_elongatus,0.0,1,0,0,,,,
1jb0,K,I,P0A425,P0A427,synechococcus_elongatus,0.0,-1,0,0,,,,
1jb0,K,J,P0A425,P0A429,synechococcus_elongatus,0.0,-1,0,0,,,,
1jb0,K,L,P0A425,Q8DGB4,synechococcus_elongatus,0.0,-1,0,0,,,,
1jb0,K,X,P0A425,Q8DKP6,synechococcus_elongatus,0.0,-1,0,0,,,,
1jb0,L,X,Q8DGB4,Q8DKP6,synechococcus_elongatus,0.0,1,0,0,,,,
1jb0,M,A,P0A403,P0A405,synechococcus_elongatus,0.0,-1,0,0,,,,
1jb0,M,B,P0A403,P0A407,synechococcus_elongatus,1971.2,-1,0,0,,,,
1jb0,M,C,P0A403,P0A415,synechococcus_elongatus,0.0,-1,0,0,,1827,,
1jb0,M,D,P0A403,P0A420,synechococcus_elongatus,0.0,-1,0,0,,,,
1jb0,M,E,P0A403,P0A423,synechococcus_elongatus,0.0,-1,0,0,,,,
1jb0,M,I,P0A403,P0A427,synechococcus_elongatus,467.3,-1,0,0,,,,
1jb0,M,J,P0A403,P0A429,synechococcus_elongatus,0.0,-1,0,0,,,,
1jb0,M,K,P0A403,P0A425,synechococcus_elongatus,0.0,1,0,0,,,,
1jb0,M,L,P0A403,Q8DGB4,synechococcus_elongatus,0.0,-1,0,0,,,,
1jb0,M,X,P0A403,Q8DKP6,synechococcus_elongatus,0.0,1,0,0,,,,
1jiw,P,I,Q03023,Q03026,pseudomonas_aeruginosa,2065.1,0,0,,,,,
1jju,B,A,Q8VUS7,Q8VUT0,paracoccus_denitrificans,2136.8,-1,0,0,,,,
1jju,B,C,Q8VUS7,Q8VUS8,paracoccus_denitrificans,2070.8,-1,0,0,,,,
1jju,C,A,Q8VUS8,Q8VUT0,paracoccus_denitrificans,4828.3,0,0,1,,,,
1jmx,B,A,Q8VW82,Q8VW85,pseudomonas_putida,2167.0,-1,0,0,,,,
1jmx,G,A,P0A182,Q8VW85,pseudomonas_putida,4550.0,0,0,1,,,,
1jmx,G,B,P0A182,Q8VW82,pseudomonas_putida,2161.0,1,0,0,,,,
1jqj,A,C,P0A988,P28630,escherichia_coli,1929.5,0,0,,98.9051,0.347018,100.803,0.347018
1jro,B,A,13397863,2956674,rhodobacter_capsulatus,7070.2,0,1,1,,,,
1jw9,B,D,P12282,P30748,escherichia_coli,2116.1,1,0,0,5.66272,67.9474,5.66272,67.9474
1jyo,A,E,P0CL16,P74873,salmonella_typhimurium,3183.5,0,0,0,,201.207,,,46763,1,2,L
1jzd,A,C,P0AEG6,P36655,escherichia_coli,1393.2,1,0,0,387.723,0.354836,387.723,0.354836
1ka9,F,H,Q7SIB9,Q7SIC0,thermus_thermophilus,2741.1,0,1,,,,,
1kf6,A,B,P00363,P0AC47,escherichia_coli,5215.2,0,1,1,670.8,421.409,99.7317,90.0597,3804,1,2,N
1kf6,A,C,P00363,P0A8Q0,escherichia_coli,368.9,0,0,0,670.8,33.7371,99.7317,33.7371,3804,1,3
1kf6,A,D,P00363,P0A8Q3,escherichia_coli,0.0,0,0,0,670.8,21.278,99.7317,,3804,1,4
1kf6,C,B,P0A8Q0,P0AC47,escherichia_coli,2744.6,0,1,0,33.7371,421.409,33.7371,90.0597,3804,3,2,C
1kf6,C,D,P0A8Q0,P0A8Q3,escherichia_coli,4700.2,0,0,1,33.7371,21.278,33.7371,,3804,3,4,C
1kf6,D,B,P0A8Q3,P0AC47,escherichia_coli,1738.0,0,0,0,21.278,421.409,,90.0597,3804,4,2
1kiu,B,A,P08191,P31697,escherichia_coli,3230.6,0,0,,,2.37696,,2.37696
1kmi,Z,Y,P0A9H9,P0AE67,escherichia_coli,1975.0,1,0,0,531.622,297.556,531.622,297.556,3357,6,5,M
1kqf,B,A,P0AAJ3,P24183,escherichia_coli,5015.6,0,0,1,13.6952,0.518928,6.08655,0.518928,3278,2,1,N
1kqf,B,C,P0AAJ3,P0AEK7,escherichia_coli,3783.2,1,1,0,13.6952,17.4142,6.08655,,3278,2,3,M
1kqf,C,A,P0AEK7,P24183,escherichia_coli,0.1,-1,0,0,17.4142,0.518928,,0.518928,3278,3,1
1l9b,C,H,P0C0X8,P0C0Y7,rhodobacter_sphaeroides,0.0,-1,0,0,,,,
1l9b,C,L,P0C0X8,P0C0Y8,rhodobacter_sphaeroides,568.6,-1,0,0,,,,
1l9b,C,M,P0C0X8,P0C0Y9,rhodobacter_sphaeroides,836.7,-1,0,0,,,,
1lb2,B,A,P0A7Z4,P0ACJ8,escherichia_coli,665.4,-1,0,0,3403.82,578.795,2981.46,773.158
1lzw,A,B,P0A8Q6,P0ABH9,escherichia_coli,1652.3,0,1,,83.1384,281.925,10.8579,281.925,3178,1,2,C
1m56,A,C,P33517,P84153,rhodobacter_sphaeroides,5476.8,1,1,0,,,,
1m56,A,D,P33517,Q8KRK5,rhodobacter_sphaeroides,495.5,1,0,0,,,,
1m56,B,D,Q03736,Q8KRK5,rhodobacter_sphaeroides,0.0,1,0,0,,,,
1m56,C,B,P84153,Q03736,rhodobacter_sphaeroides,394.0,-1,0,0,,,,
1m56,C,D,P84153,Q8KRK5,rhodobacter_sphaeroides,1234.6,1,0,0,,,,
1mda,L,A,A44544,P22364,paracoccus_denitrificans,904.5,1,0,0,,,,
1n0l,B,A,P08407,P15319,escherichia_coli,3176.3,0,0,,,,,
1n5w,B,A,P19919,P19921,oligotropha_carboxidovorans,4545.0,0,1,1,,,,,884703,3,2,N
1n5w,B,C,P19919,P19920,oligotropha_carboxidovorans,1850.5,1,1,0,,,,,884703,3,1
1nek,A,C,P0AC41,P69054,escherichia_coli,122.7,1,0,0,394.336,293.638,394.336,293.638,3144,3,1
1nek,A,D,P0AC41,P0AC44,escherichia_coli,0.0,1,0,0,394.336,499.581,394.336,362.902,3144,3,2,C
1nek,B,A,P07014,P0AC41,escherichia_coli,5160.1,0,1,1,357.481,394.336,357.481,394.336,3144,4,3,N
1nek,B,C,P07014,P69054,escherichia_coli,2486.4,1,0,0,357.481,293.638,357.481,293.638,3144,4,1
1nek,B,D,P07014,P0AC44,escherichia_coli,1141.3,1,0,0,357.481,499.581,357.481,362.902,3144,4,2
1nek,D,C,P0AC44,P69054,escherichia_coli,2249.8,-1,0,0,499.581,293.638,362.902,293.638,3144,2,1,C
1nt2,B,A,O28191,O28192,archaeoglobus_fulgidus,2718.3,1,0,0,,,,,5152,2,3,C
1ofu,A,X,P47204,Q9HZJ8,pseudomonas_aeruginosa,1595.6,0,0,0,,,,
1ogy,A,B,Q53176,Q53177,rhodobacter_sphaeroides,5984.8,0,0,,,,,,144687,5,6,C
1or7,C,A,P0AFX7,P0AGB6,escherichia_coli,5617.0,0,0,,30.1084,156.223,,53.01,3492,2,1,C
1ory,B,A,O67803,O67806,aquifex_aeolicus,3797.9,0,0,,,,,,5552,1,4
1ouz,A,B,P0A6X7,P0A6Y1,escherichia_coli,4872.6,0,1,,1020.91,919.109,1928.3,1711.09
1p5v,A,B,P26926,P26948,yersinia_pestis,3716.8,0,0,,,,,
1pby,B,A,17402571,Q8VUT0,paracoccus_denitrificans,2163.2,-1,0,0,,,,
1pby,C,A,17402570,Q8VUT0,paracoccus_denitrificans,4858.1,0,0,1,,,,
1pby,C,B,17402570,17402571,paracoccus_denitrificans,2072.6,1,0,0,,,,
1pdk,A,B,P15319,P62532,escherichia_coli,3190.4,0,0,,,,,
1pg5,B,A,P74766,Q55338,sulfolobus_acidocaldarius,1334.8,-1,1,0,,,,,131878,2,1,M
1poi,A,B,Q59111,Q59112,acidaminococcus_fermentans,3979.3,0,0,1,,,,,655375,1,2,C
1prt,A,B,P04977,P04978,bordetella_pertussis,584.3,1,0,0,,,,,26614,1,2,L
1prt,A,C,P04977,P04979,bordetella_pertussis,822.8,-1,0,0,,,,
1prt,A,D,P04977,P0A3R5,bordetella_pertussis,1330.7,-1,0,0,,,,,26614,1,3
1prt,A,F,P04977,P04981,bordetella_pertussis,1364.1,1,0,0,,,,,26614,1,4
1prt,B,C,P04978,P04979,bordetella_pertussis,40.6,-1,0,0,,,,
1prt,B,D,P04978,P0A3R5,bordetella_pertussis,2588.6,0,0,0,,,,,26614,2,3,L
1prt,B,F,P04978,P04981,bordetella_pertussis,2008.7,1,0,0,,,,,26614,2,4
1prt,C,D,P04979,P0A3R5,bordetella_pertussis,2662.9,0,0,0,,,,
1prt,C,F,P04979,P04981,bordetella_pertussis,0.0,1,0,0,,,,
1prt,F,D,P04981,P0A3R5,bordetella_pertussis,1681.1,-1,0,0,,,,,26614,4,3,L
1pxv,A,C,P0C1S6,Q9EYW6,staphylococcus_aureus,2378.4,0,0,,,,,
1q16,A,C,P09152,P11350,escherichia_coli,1704.9,1,0,0,57.5774,3.45592,57.5774,3.45592,3239,1,4
1q16,B,C,P11349,P11350,escherichia_coli,5169.7,1,0,0,290.003,3.45592,43.8843,3.45592,3239,2,4
1qdl,A,B,Q06128,Q06129,sulfolobus_solfataricus,2698.2,0,1,1,,,,,21865,5,6,N
1qs0,A,B,P09060,P09061,pseudomonas_putida,3713.3,1,1,0,,,,
1r27,A,B,P09152,P11349,escherichia_coli,9892.0,0,0,,57.5774,290.003,57.5774,43.8843,3239,1,2,N
1rbl,A,I,P00880,P04716,synechococcus_elongatus,3239.6,1,0,0,,,,,120824,1,2,C
1rp3,B,A,O66683,O67268,aquifex_aeolicus,3940.0,0,0,,,,,
1s5e,A,D,P01555,P01556,vibrio_cholerae,1100.3,-1,0,0,,,,,11574,1,2,L
1s5l,A,H,P0A444,Q8DJ43,thermosynechococcus_elongatus,0.0,1,0,0,,,,
1s5l,A,I,P0A444,Q8DJZ6,thermosynechococcus_elongatus,1652.9,1,0,0,,,,
1s5l,A,J,P0A444,P59087,thermosynechococcus_elongatus,437.9,1,0,0,,,,
1s5l,A,K,P0A444,Q9F1K9,thermosynechococcus_elongatus,537.3,1,0,0,,,,
1s5l,A,L,P0A444,Q8DIN8,thermosynechococcus_elongatus,535.6,1,0,0,,,,
1s5l,A,M,P0A444,Q8DHA7,thermosynechococcus_elongatus,66.0,1,0,0,,,,
1s5l,A,T,P0A444,Q8DIQ0,thermosynechococcus_elongatus,813.7,1,0,0,,,,
1s5l,A,U,P0A444,Q9F1L5,thermosynechococcus_elongatus,232.5,1,0,0,,,,
1s5l,A,X,P0A444,Q9F1R6,thermosynechococcus_elongatus,0.0,1,0,0,,,,
1s5l,A,Z,P0A444,Q8DHJ2,thermosynechococcus_elongatus,509.1,1,0,0,,,,
1s5l,B,H,Q8DIQ1,Q8DJ43,thermosynechococcus_elongatus,2071.0,1,0,0,,,,
1s5l,B,I,Q8DIQ1,Q8DJZ6,thermosynechococcus_elongatus,0.0,1,0,0,,,,
1s5l,B,K,Q8DIQ1,Q9F1K9,thermosynechococcus_elongatus,0.0,1,0,0,,,,
1s5l,B,U,Q8DIQ1,Q9F1L5,thermosynechococcus_elongatus,865.2,1,0,0,,,,
1s5l,B,X,Q8DIQ1,Q9F1R6,thermosynechococcus_elongatus,0.0,1,0,0,,,,
1s5l,C,H,Q8DIF8,Q8DJ43,thermosynechococcus_elongatus,0.1,1,0,0,,,,
1s5l,C,I,Q8DIF8,Q8DJZ6,thermosynechococcus_elongatus,678.7,1,0,0,,,,
1s5l,C,K,Q8DIF8,Q9F1K9,thermosynechococcus_elongatus,1429.8,1,0,0,,,,
1s5l,C,L,Q8DIF8,Q8DIN8,thermosynechococcus_elongatus,0.1,1,0,0,,,,
1s5l,C,T,Q8DIF8,Q8DIQ0,thermosynechococcus_elongatus,0.1,1,0,0,,,,
1s5l,C,U,Q8DIF8,Q9F1L5,thermosynechococcus_elongatus,979.4,1,0,0,,,,
1s5l,C,X,Q8DIF8,Q9F1R6,thermosynechococcus_elongatus,0.0,1,0,0,,,,
1s5l,D,H,Q8CM25,Q8DJ43,thermosynechococcus_elongatus,454.0,1,0,0,,,,
1s5l,D,I,Q8CM25,Q8DJZ6,thermosynechococcus_elongatus,66.7,1,0,0,,,,
1s5l,D,K,Q8CM25,Q9F1K9,thermosynechococcus_elongatus,0.1,1,0,0,,,,
1s5l,D,L,Q8CM25,Q8DIN8,thermosynechococcus_elongatus,908.9,1,0,0,,,,
1s5l,D,M,Q8CM25,Q8DHA7,thermosynechococcus_elongatus,338.4,1,0,0,,,,
1s5l,D,T,Q8CM25,Q8DIQ0,thermosynechococcus_elongatus,448.4,1,0,0,,,,
1s5l,D,U,Q8CM25,Q9F1L5,thermosynechococcus_elongatus,393.6,1,0,0,,,,
1s5l,D,X,Q8CM25,Q9F1R6,thermosynechococcus_elongatus,1138.4,1,0,0,,,,
1s5l,D,Z,Q8CM25,Q8DHJ2,thermosynechococcus_elongatus,0.1,1,0,0,,,,
1s5l,E,H,Q8DIP0,Q8DJ43,thermosynechococcus_elongatus,187.2,1,0,0,,,,
1s5l,E,I,Q8DIP0,Q8DJZ6,thermosynechococcus_elongatus,0.1,1,0,0,,,,
1s5l,E,K,Q8DIP0,Q9F1K9,thermosynechococcus_elongatus,0.1,1,0,0,,,,
1s5l,E,T,Q8DIP0,Q8DIQ0,thermosynechococcus_elongatus,0.1,1,0,0,,,,
1s5l,E,U,Q8DIP0,Q9F1L5,thermosynechococcus_elongatus,0.0,-1,0,0,,,,
1s5l,E,X,Q8DIP0,Q9F1R6,thermosynechococcus_elongatus,0.6,1,0,0,,,,
1s5l,F,H,Q8DIN9,Q8DJ43,thermosynechococcus_elongatus,0.0,-1,0,0,,,,
1s5l,F,I,Q8DIN9,Q8DJZ6,thermosynechococcus_elongatus,0.0,-1,0,0,,,,
1s5l,F,K,Q8DIN9,Q9F1K9,thermosynechococcus_elongatus,0.0,1,0,0,,,,
1s5l,F,T,Q8DIN9,Q8DIQ0,thermosynechococcus_elongatus,0.0,1,0,0,,,,
1s5l,F,U,Q8DIN9,Q9F1L5,thermosynechococcus_elongatus,0.0,-1,0,0,,,,
1s5l,F,X,Q8DIN9,Q9F1R6,thermosynechococcus_elongatus,71.7,1,0,0,,,,
1s5l,H,I,Q8DJ43,Q8DJZ6,thermosynechococcus_elongatus,0.0,1,0,0,,,,
1s5l,H,K,Q8DJ43,Q9F1K9,thermosynechococcus_elongatus,0.0,1,0,0,,,,
1s5l,H,U,Q8DJ43,Q9F1L5,thermosynechococcus_elongatus,0.0,-1,0,0,,,,
1s5l,H,X,Q8DJ43,Q9F1R6,thermosynechococcus_elongatus,599.9,1,0,0,,,,
1s5l,I,K,Q8DJZ6,Q9F1K9,thermosynechococcus_elongatus,0.1,1,0,0,,,,
1s5l,I,U,Q8DJZ6,Q9F1L5,thermosynechococcus_elongatus,0.0,-1,0,0,,,,
1s5l,I,X,Q8DJZ6,Q9F1R6,thermosynechococcus_elongatus,0.0,1,0,0,,,,
1s5l,J,B,P59087,Q8DIQ1,thermosynechococcus_elongatus,0.0,-1,0,0,,,,
1s5l,J,C,P59087,Q8DIF8,thermosynechococcus_elongatus,240.5,-1,0,0,,,,
1s5l,J,D,P59087,Q8CM25,thermosynechococcus_elongatus,18.9,-1,0,0,,,,
1s5l,J,E,P59087,Q8DIP0,thermosynechococcus_elongatus,435.6,-1,0,0,,,,
1s5l,J,F,P59087,Q8DIN9,thermosynechococcus_elongatus,578.5,-1,0,0,,,,
1s5l,J,H,P59087,Q8DJ43,thermosynechococcus_elongatus,0.0,-1,0,0,,,,
1s5l,J,I,P59087,Q8DJZ6,thermosynechococcus_elongatus,0.1,-1,0,0,,,,
1s5l,J,K,P59087,Q9F1K9,thermosynechococcus_elongatus,298.4,1,0,0,,,,
1s5l,J,L,P59087,Q8DIN8,thermosynechococcus_elongatus,0.1,-1,0,0,,,,
1s5l,J,M,P59087,Q8DHA7,thermosynechococcus_elongatus,0.1,-1,0,0,,,,
1s5l,J,T,P59087,Q8DIQ0,thermosynechococcus_elongatus,0.1,-1,0,0,,,,
1s5l,J,U,P59087,Q9F1L5,thermosynechococcus_elongatus,0.0,-1,0,0,,,,
1s5l,J,X,P59087,Q9F1R6,thermosynechococcus_elongatus,0.0,1,0,0,,,,
1s5l,J,Z,P59087,Q8DHJ2,thermosynechococcus_elongatus,0.1,1,0,0,,,,
1s5l,K,U,Q9F1K9,Q9F1L5,thermosynechococcus_elongatus,0.0,-1,0,0,,,,
1s5l,K,X,Q9F1K9,Q9F1R6,thermosynechococcus_elongatus,0.0,-1,0,0,,,,
1s5l,L,B,Q8DIN8,Q8DIQ1,thermosynechococcus_elongatus,789.4,-1,0,0,,,,
1s5l,L,E,Q8DIN8,Q8DIP0,thermosynechococcus_elongatus,0.1,-1,1,0,,,,,1306130,3,1
1s5l,L,F,Q8DIN8,Q8DIN9,thermosynechococcus_elongatus,0.0,-1,0,0,,,,,1306130,3,2,C
1s5l,L,H,Q8DIN8,Q8DJ43,thermosynechococcus_elongatus,0.0,-1,0,0,,,,
1s5l,L,I,Q8DIN8,Q8DJZ6,thermosynechococcus_elongatus,0.1,-1,0,0,,,,
